start_date,end_date,number,opinion,percent
1982-08-13,1982-08-16,40,approve,40
1982-07-30,1982-08-02,40,approve,40
1982-07-23,1982-07-26,40,approve,42
1982-06-25,1982-06-28,40,approve,44
1982-06-11,1982-06-14,40,approve,44
1982-05-14,1982-05-17,40,approve,44
1982-04-30,1982-05-03,40,approve,44
1982-04-23,1982-04-26,40,approve,43
1982-04-02,1982-04-05,40,approve,45
1982-03-12,1982-03-15,40,approve,46
1982-02-05,1982-02-08,40,approve,46
1982-01-22,1982-01-25,40,approve,47
1982-01-05,1982-01-05,40,approve,49
1981-12-11,1981-12-14,40,approve,48
1981-11-20,1981-11-23,40,approve,54
1981-11-13,1981-11-16,40,approve,48
1981-10-30,1981-11-03,40,approve,54
1981-09-18,1981-09-21,40,approve,51
1981-08-14,1981-08-17,40,approve,59
1981-07-31,1981-08-03,40,approve,59
1981-07-24,1981-07-27,40,approve,55
1981-07-17,1981-07-20,40,approve,59
1981-06-26,1981-06-29,40,approve,57
1981-06-16,1981-06-16,40,approve,58
1981-06-05,1981-06-08,40,approve,58
1981-05-08,1981-05-11,40,approve,68
1981-04-10,1981-04-13,40,approve,66
1981-03-31,1981-03-31,40,approve,66
1981-02-13,1981-02-16,40,approve,55
1981-01-30,1981-02-02,40,approve,51
1993-01-08,1993-01-11,41,approve,56
1992-12-18,1992-12-20,41,approve,49
1992-12-04,1992-12-06,41,approve,48
1992-11-20,1992-11-22,41,approve,42
1992-11-20,1992-11-22,41,approve,42
1992-10-22,1992-10-23,41,approve,37
1992-10-12,1992-10-14,41,approve,34
1992-09-24,1992-10-13,41,approve,29
1992-10-01,1992-10-03,41,approve,33
1992-09-17,1992-09-20,41,approve,36
1992-09-11,1992-09-15,41,approve,39
1992-09-10,1992-09-11,41,approve,35
1992-08-31,1992-09-02,41,approve,39
1992-08-21,1992-08-23,41,approve,39
1992-08-21,1992-08-21,41,approve,37
1992-08-13,1992-08-14,41,approve,36
1992-08-10,1992-08-12,41,approve,35
1992-08-06,1992-08-07,41,approve,34
1992-07-31,1992-08-02,41,approve,29
1992-07-24,1992-07-26,41,approve,31
1992-07-23,1992-07-24,41,approve,31
1992-06-26,1992-07-01,41,approve,38
1992-06-12,1992-06-14,41,approve,36
1992-06-04,1992-06-08,41,approve,36
1992-05-18,1992-05-20,41,approve,41
1992-04-23,1992-05-14,41,approve,40
1992-05-07,1992-05-10,41,approve,40
1992-04-20,1992-04-22,41,approve,42
1992-04-09,1992-04-12,41,approve,39
1992-03-26,1992-03-29,41,approve,41
1992-03-12,1992-03-28,41,approve,40
1992-03-20,1992-03-22,41,approve,40
1992-03-11,1992-03-12,41,approve,41
1992-02-28,1992-03-01,41,approve,41
1992-02-14,1992-02-27,41,approve,38
1992-02-20,1992-02-21,41,approve,41
1992-02-19,1992-02-20,41,approve,38
1992-02-06,1992-02-09,41,approve,43
1992-01-31,1992-02-02,41,approve,46
1992-01-28,1992-01-28,41,approve,43
1992-01-16,1992-01-19,41,approve,45
1992-01-03,1992-01-06,41,approve,46
1991-11-21,1991-11-24,41,approve,51
1991-10-24,1991-10-27,41,approve,62
1991-10-17,1991-10-20,41,approve,65
1991-10-10,1991-10-13,41,approve,65
1991-09-01,1991-09-30,41,approve,62
1991-09-26,1991-09-29,41,approve,66
1991-09-10,1991-09-10,41,approve,65
1991-08-29,1991-09-03,41,approve,68
1991-08-01,1991-08-30,41,approve,69
1991-08-23,1991-08-25,41,approve,73
1991-08-08,1991-08-23,41,approve,67
1991-08-08,1991-08-11,41,approve,70
1991-07-25,1991-07-28,41,approve,70
1991-07-07,1991-07-25,41,approve,67
1991-07-18,1991-07-21,41,approve,69
1991-07-11,1991-07-14,41,approve,71
1991-06-26,1991-06-29,41,approve,71
1991-06-06,1991-06-20,41,approve,69
1991-06-13,1991-06-16,41,approve,72
1991-05-30,1991-06-02,41,approve,73
1991-05-23,1991-05-26,41,approve,76
1991-05-16,1991-05-19,41,approve,76
1991-05-02,1991-05-05,41,approve,74
1991-04-25,1991-04-28,41,approve,76
1991-04-23,1991-04-25,41,approve,73
1991-04-11,1991-04-14,41,approve,77
1991-04-04,1991-04-06,41,approve,82
1991-03-28,1991-03-30,41,approve,81
1991-03-21,1991-03-24,41,approve,83
1991-03-14,1991-03-17,41,approve,86
1991-03-07,1991-03-10,41,approve,87
1991-02-16,1991-03-07,41,approve,79
1991-02-28,1991-03-03,41,approve,89
1991-02-21,1991-02-24,41,approve,80
1991-02-14,1991-02-17,41,approve,80
1991-02-14,1991-02-15,41,approve,79
1991-02-07,1991-02-10,41,approve,78
1991-01-26,1991-02-07,41,approve,74
1991-01-23,1991-01-26,41,approve,82
1991-01-24,1991-01-25,41,approve,86
1991-01-19,1991-01-22,41,approve,79
1991-01-17,1991-01-20,41,approve,82
1991-01-17,1991-01-18,41,approve,82
1991-01-11,1991-01-13,41,approve,64
1991-01-10,1991-01-11,41,approve,64
1991-01-03,1991-01-06,41,approve,58
1990-12-07,1990-12-23,41,approve,62
1990-12-13,1990-12-16,41,approve,62
1990-12-06,1990-12-09,41,approve,57
1990-12-06,1990-12-07,41,approve,62
1990-11-29,1990-12-02,41,approve,60
1990-11-09,1990-11-25,41,approve,51
1990-11-15,1990-11-18,41,approve,54
1990-11-15,1990-11-16,41,approve,58
1990-11-08,1990-11-11,41,approve,57
1990-10-25,1990-10-28,41,approve,54
1990-10-18,1990-10-21,41,approve,52
1990-10-18,1990-10-19,41,approve,56
1990-10-11,1990-10-14,41,approve,56
1990-09-21,1990-10-09,41,approve,66
1990-10-03,1990-10-04,41,approve,65
1990-09-27,1990-09-30,41,approve,67
1990-09-14,1990-09-16,41,approve,73
1990-09-11,1990-09-12,41,approve,54
1990-09-10,1990-09-11,41,approve,76
1990-08-30,1990-09-02,41,approve,74
1990-08-10,1990-08-26,41,approve,68
1990-08-23,1990-08-26,41,approve,75
1990-08-23,1990-08-24,41,approve,73
1990-08-16,1990-08-19,41,approve,74
1990-08-09,1990-08-12,41,approve,74
1990-07-20,1990-08-12,41,approve,61
1990-08-09,1990-08-10,41,approve,75
1990-07-19,1990-07-22,41,approve,60
1990-07-07,1990-07-15,41,approve,59
1990-07-12,1990-07-13,41,approve,64
1990-07-05,1990-07-08,41,approve,63
1990-06-14,1990-06-17,41,approve,69
1990-05-04,1990-05-22,41,approve,65
1990-05-04,1990-05-22,41,approve,67
1990-04-06,1990-04-18,41,approve,71
1990-04-05,1990-04-08,41,approve,67
1990-03-16,1990-03-29,41,approve,73
1990-03-08,1990-03-11,41,approve,68
1990-02-09,1990-03-11,41,approve,72
1990-02-15,1990-02-18,41,approve,73
1990-02-08,1990-02-11,41,approve,73
1989-12-08,1990-01-08,41,approve,66
1990-01-04,1990-01-07,41,approve,79
1989-12-07,1989-12-10,41,approve,71
1989-11-10,1989-11-25,41,approve,63
1989-11-09,1989-11-12,41,approve,69
1989-10-13,1989-10-23,41,approve,59
1989-10-05,1989-10-08,41,approve,67
1989-10-05,1989-10-06,41,approve,66
1989-09-22,1989-10-01,41,approve,66
1989-09-07,1989-09-10,41,approve,69
1989-08-15,1989-08-27,41,approve,64
1989-08-08,1989-08-20,41,approve,60
1989-08-10,1989-08-13,41,approve,69
1989-07-06,1989-07-09,41,approve,66
1989-06-09,1989-06-22,41,approve,63
1989-06-08,1989-06-11,41,approve,69
1989-06-01,1989-06-02,41,approve,62
1989-05-15,1989-05-18,41,approve,62
1989-05-12,1989-05-12,41,approve,61
1989-05-05,1989-05-08,41,approve,58
1989-05-04,1989-05-07,41,approve,56
1989-05-05,1989-05-05,41,approve,55
1989-04-10,1989-04-16,41,approve,57
1989-04-07,1989-04-10,41,approve,54
1989-03-10,1989-03-13,41,approve,56
1989-03-09,1989-03-10,41,approve,62
1989-02-28,1989-03-02,41,approve,62
1989-02-24,1989-02-27,41,approve,60
1989-01-24,1989-01-26,41,approve,51
2001-01-10,2001-01-14,42,approve,66
2001-01-05,2001-01-07,42,approve,63
2000-12-15,2000-12-17,42,approve,71
2000-12-02,2000-12-04,42,approve,59
2000-11-13,2000-11-15,42,approve,63
2000-10-25,2000-10-26,42,approve,56
2000-10-06,2000-10-09,42,approve,58
2000-09-11,2000-09-13,42,approve,60
2000-08-29,2000-09-03,42,approve,62
2000-08-18,2000-08-19,42,approve,61
2000-08-11,2000-08-12,42,approve,57
2000-08-04,2000-08-05,42,approve,63
2000-07-25,2000-07-26,42,approve,56
2000-07-14,2000-07-16,42,approve,59
2000-07-06,2000-07-09,42,approve,59
2000-06-22,2000-06-25,42,approve,54
2000-06-06,2000-06-07,42,approve,59
2000-05-18,2000-05-21,42,approve,57
2000-05-04,2000-05-07,42,approve,57
2000-04-28,2000-04-30,42,approve,58
2000-03-30,2000-04-02,42,approve,62
2000-03-17,2000-03-19,42,approve,55
2000-03-10,2000-03-12,42,approve,63
2000-02-25,2000-02-27,42,approve,56
2000-02-14,2000-02-15,42,approve,61
2000-02-04,2000-02-05,42,approve,62
2000-01-25,2000-01-26,42,approve,64
2000-01-17,2000-01-19,42,approve,61
2000-01-13,2000-01-16,42,approve,59
2000-01-07,2000-01-10,42,approve,63
1999-12-20,1999-12-21,42,approve,57
1999-12-09,1999-12-12,42,approve,56
1999-11-18,1999-11-21,42,approve,59
1999-11-04,1999-11-07,42,approve,58
1999-10-21,1999-10-24,42,approve,59
1999-10-08,1999-10-10,42,approve,56
1999-09-23,1999-09-26,42,approve,59
1999-09-10,1999-09-14,42,approve,60
1999-08-24,1999-08-26,42,approve,59
1999-08-16,1999-08-18,42,approve,59
1999-08-03,1999-08-04,42,approve,60
1999-07-23,1999-07-25,42,approve,64
1999-07-16,1999-07-18,42,approve,57
1999-07-13,1999-07-14,42,approve,58
1999-06-25,1999-06-27,42,approve,57
1999-06-11,1999-06-13,42,approve,61
1999-06-04,1999-06-05,42,approve,59
1999-05-21,1999-05-23,42,approve,56
1999-05-07,1999-05-09,42,approve,60
1999-04-30,1999-05-02,42,approve,60
1999-04-26,1999-04-27,42,approve,59
1999-04-13,1999-04-14,42,approve,59
1999-04-06,1999-04-07,42,approve,58
1999-03-30,1999-03-31,42,approve,64
1999-03-19,1999-03-21,42,approve,64
1999-03-12,1999-03-14,42,approve,61
1999-03-05,1999-03-07,42,approve,67
1999-02-26,1999-02-28,42,approve,65
1999-02-19,1999-02-21,42,approve,66
1999-02-12,1999-02-13,42,approve,66
1999-02-09,1999-02-09,42,approve,69
1999-02-08,1999-02-09,42,approve,62
1999-02-04,1999-02-08,42,approve,65
1999-02-02,1999-02-07,42,approve,59
1999-01-27,1999-01-27,42,approve,67
1999-01-22,1999-01-24,42,approve,69
1999-01-15,1999-01-17,42,approve,69
1999-01-08,1999-01-10,42,approve,67
1999-01-06,1999-01-06,42,approve,63
1998-12-12,1998-12-13,42,approve,63
1998-12-04,1998-12-06,42,approve,65
1998-11-20,1998-11-22,42,approve,65
1998-11-13,1998-11-15,42,approve,65
1998-10-29,1998-11-01,42,approve,65
1998-10-23,1998-10-25,42,approve,65
1998-10-09,1998-10-12,42,approve,65
1998-10-06,1998-10-07,42,approve,63
1998-09-23,1998-09-24,42,approve,65
1998-09-21,1998-09-21,42,approve,65
1998-09-20,1998-09-20,42,approve,59
1998-09-14,1998-09-15,42,approve,63
1998-09-11,1998-09-12,42,approve,63
1998-09-10,1998-09-10,42,approve,59
1998-09-01,1998-09-01,42,approve,62
1998-08-21,1998-08-23,42,approve,61
1998-08-20,1998-08-20,42,approve,60
1998-08-18,1998-08-18,42,approve,65
1998-08-17,1998-08-17,42,approve,61
1998-08-10,1998-08-12,42,approve,64
1998-08-07,1998-08-08,42,approve,63
1998-07-29,1998-07-29,42,approve,64
1998-07-13,1998-07-14,42,approve,63
1998-07-07,1998-07-08,42,approve,61
1998-06-22,1998-06-23,42,approve,60
1998-06-05,1998-06-07,42,approve,60
1998-05-08,1998-05-10,42,approve,64
1998-04-17,1998-04-19,42,approve,63
1998-04-01,1998-04-01,42,approve,67
1998-03-20,1998-03-22,42,approve,65
1998-03-16,1998-03-16,42,approve,66
1998-03-06,1998-03-09,42,approve,63
1998-02-20,1998-02-22,42,approve,65
1998-02-13,1998-02-15,42,approve,66
1998-01-30,1998-02-01,42,approve,68
1998-01-28,1998-01-28,42,approve,66
1998-01-25,1998-01-26,42,approve,59
1998-01-24,1998-01-25,42,approve,60
1998-01-16,1998-01-18,42,approve,59
1998-01-06,1998-01-07,42,approve,59
1997-12-18,1997-12-21,42,approve,55
1997-11-21,1997-11-23,42,approve,60
1997-11-06,1997-11-09,42,approve,58
1997-10-27,1997-10-29,42,approve,58
1997-10-03,1997-10-05,42,approve,55
1997-09-25,1997-09-28,42,approve,57
1997-09-06,1997-09-07,42,approve,60
1997-08-22,1997-08-25,42,approve,60
1997-08-12,1997-08-13,42,approve,60
1997-07-25,1997-07-27,42,approve,58
1997-06-26,1997-06-29,42,approve,55
1997-05-30,1997-06-01,42,approve,56
1997-05-06,1997-05-07,42,approve,57
1997-04-18,1997-04-20,42,approve,54
1997-04-11,1997-04-13,42,approve,54
1997-03-24,1997-03-26,42,approve,59
1997-02-24,1997-02-26,42,approve,56
1997-01-31,1997-02-02,42,approve,59
1997-01-10,1997-01-13,42,approve,61
1997-01-03,1997-01-05,42,approve,57
1996-12-09,1996-12-11,42,approve,57
1996-11-21,1996-11-24,42,approve,57
1996-10-25,1996-10-27,42,approve,54
1996-10-01,1996-10-02,42,approve,58
1996-08-30,1996-09-01,42,approve,60
1996-08-23,1996-08-25,42,approve,52
1996-08-16,1996-08-18,42,approve,52
1996-08-05,1996-08-07,42,approve,57
1996-07-26,1996-07-28,42,approve,57
1996-07-18,1996-07-21,42,approve,56
1996-06-27,1996-06-30,42,approve,51
1996-06-18,1996-06-19,42,approve,57
1996-05-28,1996-05-29,42,approve,53
1996-05-09,1996-05-12,42,approve,54
1996-04-25,1996-04-28,42,approve,56
1996-04-09,1996-04-10,42,approve,53
1996-03-15,1996-03-17,42,approve,52
1996-03-08,1996-03-10,42,approve,54
1996-02-23,1996-02-25,42,approve,53
1996-01-26,1996-01-29,42,approve,52
1996-01-12,1996-01-15,42,approve,46
1996-01-05,1996-01-07,42,approve,42
1995-12-15,1995-12-18,42,approve,50
1995-11-17,1995-11-18,42,approve,53
1995-11-06,1995-11-08,42,approve,52
1995-10-19,1995-10-22,42,approve,49
1995-10-05,1995-10-07,42,approve,46
1995-09-22,1995-09-24,42,approve,47
1995-09-14,1995-09-17,42,approve,43
1995-08-28,1995-08-30,42,approve,45
1995-08-04,1995-08-07,42,approve,45
1995-07-20,1995-07-23,42,approve,46
1995-07-07,1995-07-09,42,approve,47
1995-06-05,1995-06-06,42,approve,46
1995-05-11,1995-05-14,42,approve,50
1995-04-21,1995-04-24,42,approve,50
1995-04-17,1995-04-19,42,approve,46
1995-04-05,1995-04-06,42,approve,46
1995-03-27,1995-03-29,42,approve,43
1995-03-17,1995-03-19,42,approve,44
1995-02-24,1995-02-26,42,approve,42
1995-02-03,1995-02-05,42,approve,48
1995-01-16,1995-01-18,42,approve,46
1994-12-28,1994-12-30,42,approve,40
1994-12-16,1994-12-18,42,approve,42
1994-12-02,1994-12-05,42,approve,42
1994-11-28,1994-11-29,42,approve,43
1994-11-02,1994-11-06,42,approve,45
1994-10-22,1994-10-25,42,approve,47
1994-10-18,1994-10-19,42,approve,41
1994-10-07,1994-10-09,42,approve,42
1994-09-23,1994-09-25,42,approve,43
1994-09-16,1994-09-18,42,approve,42
1994-09-06,1994-09-07,42,approve,39
1994-08-15,1994-08-16,42,approve,39
1994-08-08,1994-08-09,42,approve,43
1994-07-15,1994-07-17,42,approve,42
1994-07-01,1994-07-03,42,approve,43
1994-06-25,1994-06-28,42,approve,44
1994-06-11,1994-06-12,42,approve,49
1994-06-03,1994-06-06,42,approve,45
1994-05-20,1994-05-22,42,approve,50
1994-04-22,1994-04-24,42,approve,48
1994-04-16,1994-04-18,42,approve,50
1994-03-28,1994-03-30,42,approve,50
1994-03-25,1994-03-27,42,approve,52
1994-03-11,1994-03-13,42,approve,50
1994-03-07,1994-03-08,42,approve,50
1994-02-26,1994-02-28,42,approve,53
1994-01-28,1994-01-30,42,approve,57
1994-01-15,1994-01-17,42,approve,53
1994-01-06,1994-01-08,42,approve,54
1993-12-17,1993-12-19,42,approve,47
1993-12-04,1993-12-06,42,approve,52
1993-11-19,1993-11-21,42,approve,47
1993-11-15,1993-11-16,42,approve,49
1993-11-02,1993-11-04,42,approve,47
1993-10-28,1993-10-30,42,approve,47
1993-10-13,1993-10-18,42,approve,47
1993-10-08,1993-10-10,42,approve,50
1993-09-24,1993-09-26,42,approve,56
1993-09-13,1993-09-15,42,approve,46
1993-09-10,1993-09-12,42,approve,46
1993-08-23,1993-08-25,42,approve,44
1993-08-08,1993-08-10,42,approve,43
1993-07-19,1993-07-21,42,approve,41
1993-07-09,1993-07-11,42,approve,49
1993-06-29,1993-06-30,42,approve,45
1993-06-18,1993-06-21,42,approve,38
1993-06-05,1993-06-06,42,approve,36
1993-05-21,1993-05-23,42,approve,43
1993-05-10,1993-05-12,42,approve,45
1993-04-22,1993-04-24,42,approve,55
1993-03-29,1993-03-31,42,approve,51
1993-03-12,1993-03-14,42,approve,53
1993-02-26,1993-02-28,42,approve,58
1993-02-12,1993-02-14,42,approve,51
1993-01-29,1993-01-31,42,approve,53
1993-01-24,1993-01-26,42,approve,58
2009-01-09,2009-01-11,43,approve,34
2008-12-12,2008-12-14,43,approve,29
2008-12-04,2008-12-07,43,approve,32
2008-11-13,2008-11-16,43,approve,29
2008-11-07,2008-11-09,43,approve,28
2008-10-31,2008-11-02,43,approve,25
2008-10-23,2008-10-26,43,approve,31
2008-10-10,2008-10-12,43,approve,25
2008-10-03,2008-10-05,43,approve,25
2008-09-26,2008-09-27,43,approve,27
2008-09-05,2008-09-07,43,approve,33
2008-08-21,2008-08-23,43,approve,29
2008-08-07,2008-08-10,43,approve,33
2008-07-25,2008-07-27,43,approve,32
2008-07-10,2008-07-13,43,approve,31
2008-06-15,2008-06-19,43,approve,28
2008-06-09,2008-06-12,43,approve,30
2008-05-30,2008-06-01,43,approve,28
2008-05-01,2008-05-03,43,approve,28
2008-04-18,2008-04-20,43,approve,28
2008-04-06,2008-04-09,43,approve,28
2008-03-14,2008-03-16,43,approve,32
2008-03-06,2008-03-09,43,approve,32
2008-02-21,2008-02-24,43,approve,32
2008-02-11,2008-02-14,43,approve,31
2008-02-08,2008-02-10,43,approve,33
2008-01-30,2008-02-02,43,approve,34
2008-01-10,2008-01-13,43,approve,34
2008-01-04,2008-01-06,43,approve,32
2007-12-14,2007-12-16,43,approve,32
2007-12-06,2007-12-09,43,approve,37
2007-11-30,2007-12-02,43,approve,34
2007-11-11,2007-11-14,43,approve,32
2007-11-02,2007-11-04,43,approve,31
2007-10-12,2007-10-14,43,approve,32
2007-10-04,2007-10-07,43,approve,32
2007-09-14,2007-09-16,43,approve,36
2007-09-07,2007-09-08,43,approve,33
2007-08-13,2007-08-16,43,approve,32
2007-08-03,2007-08-05,43,approve,34
2007-07-12,2007-07-15,43,approve,31
2007-07-06,2007-07-08,43,approve,29
2007-06-11,2007-06-14,43,approve,32
2007-06-01,2007-06-03,43,approve,32
2007-05-10,2007-05-13,43,approve,33
2007-05-04,2007-05-06,43,approve,34
2007-04-13,2007-04-15,43,approve,36
2007-04-02,2007-04-05,43,approve,38
2007-03-23,2007-03-25,43,approve,34
2007-03-11,2007-03-14,43,approve,35
2007-03-02,2007-03-04,43,approve,33
2007-02-09,2007-02-11,43,approve,37
2007-02-01,2007-02-04,43,approve,32
2007-01-12,2007-01-14,43,approve,34
2007-01-05,2007-01-07,43,approve,37
2006-12-11,2006-12-14,43,approve,35
2006-12-08,2006-12-10,43,approve,38
2006-11-09,2006-11-12,43,approve,33
2006-11-02,2006-11-05,43,approve,38
2006-10-20,2006-10-22,43,approve,37
2006-10-09,2006-10-12,43,approve,37
2006-10-06,2006-10-08,43,approve,37
2006-09-15,2006-09-17,43,approve,44
2006-09-07,2006-09-10,43,approve,39
2006-08-18,2006-08-20,43,approve,42
2006-08-07,2006-08-10,43,approve,37
2006-07-28,2006-07-30,43,approve,40
2006-07-21,2006-07-23,43,approve,37
2006-07-06,2006-07-09,43,approve,40
2006-06-23,2006-06-25,43,approve,37
2006-06-09,2006-06-11,43,approve,38
2006-06-01,2006-06-04,43,approve,36
2006-05-08,2006-05-11,43,approve,33
2006-05-05,2006-05-07,43,approve,31
2006-04-28,2006-04-30,43,approve,34
2006-04-10,2006-04-13,43,approve,36
2006-04-07,2006-04-09,43,approve,37
2006-03-13,2006-03-16,43,approve,37
2006-03-10,2006-03-12,43,approve,36
2006-02-28,2006-03-01,43,approve,38
2006-02-09,2006-02-12,43,approve,39
2006-02-06,2006-02-09,43,approve,42
2006-01-20,2006-01-22,43,approve,43
2006-01-09,2006-01-12,43,approve,43
2006-01-06,2006-01-08,43,approve,43
2005-12-19,2005-12-22,43,approve,43
2005-12-16,2005-12-18,43,approve,41
2005-12-09,2005-12-11,43,approve,42
2005-12-05,2005-12-08,43,approve,43
2005-11-17,2005-11-20,43,approve,38
2005-11-11,2005-11-13,43,approve,36
2005-11-07,2005-11-10,43,approve,40
2005-10-28,2005-10-30,43,approve,40
2005-10-24,2005-10-27,43,approve,40
2005-10-21,2005-10-23,43,approve,41
2005-10-13,2005-10-16,43,approve,39
2005-09-26,2005-09-28,43,approve,45
2005-09-16,2005-09-18,43,approve,39
2005-09-12,2005-09-15,43,approve,44
2005-09-08,2005-09-11,43,approve,46
2005-08-28,2005-08-30,43,approve,45
2005-08-22,2005-08-25,43,approve,39
2005-08-08,2005-08-11,43,approve,45
2005-07-22,2005-07-24,43,approve,48
2005-07-07,2005-07-10,43,approve,48
2005-06-06,2005-06-26,43,approve,41
2005-06-16,2005-06-19,43,approve,47
2005-06-06,2005-06-08,43,approve,47
2005-05-23,2005-05-26,43,approve,47
2005-05-20,2005-05-22,43,approve,45
2005-05-02,2005-05-05,43,approve,50
2005-04-29,2005-05-01,43,approve,47
2005-04-18,2005-04-21,43,approve,47
2005-04-04,2005-04-07,43,approve,50
2005-04-01,2005-04-02,43,approve,47
2005-03-18,2005-03-20,43,approve,51
2005-03-07,2005-03-10,43,approve,52
2005-02-25,2005-02-27,43,approve,52
2005-02-21,2005-02-24,43,approve,51
2005-02-07,2005-02-10,43,approve,48
2005-02-04,2005-02-06,43,approve,57
2005-01-07,2005-01-09,43,approve,51
2005-01-03,2005-01-05,43,approve,51
2004-12-17,2004-12-19,43,approve,49
2004-12-05,2004-12-08,43,approve,52
2004-11-07,2004-11-10,43,approve,53
2004-10-29,2004-10-31,43,approve,47
2004-10-22,2004-10-24,43,approve,50
2004-10-14,2004-10-16,43,approve,51
2004-10-11,2004-10-14,43,approve,48
2004-10-09,2004-10-10,43,approve,47
2004-10-01,2004-10-03,43,approve,49
2004-09-24,2004-09-26,43,approve,53
2004-09-13,2004-09-15,43,approve,51
2004-09-03,2004-09-05,43,approve,51
2004-08-23,2004-08-25,43,approve,49
2004-08-09,2004-08-11,43,approve,51
2004-07-30,2004-07-31,43,approve,46
2004-07-19,2004-07-21,43,approve,48
2004-07-08,2004-07-11,43,approve,47
2004-06-09,2004-06-29,43,approve,52
2004-06-21,2004-06-23,43,approve,47
2004-06-03,2004-06-06,43,approve,48
2004-05-21,2004-05-23,43,approve,46
2004-05-07,2004-05-09,43,approve,46
2004-05-02,2004-05-04,43,approve,48
2004-04-16,2004-04-18,43,approve,51
2004-04-05,2004-04-08,43,approve,51
2004-03-26,2004-03-28,43,approve,54
2004-03-08,2004-03-11,43,approve,51
2004-03-05,2004-03-07,43,approve,50
2004-02-16,2004-02-17,43,approve,52
2004-02-09,2004-02-12,43,approve,51
2004-02-06,2004-02-08,43,approve,51
2004-01-29,2004-02-01,43,approve,51
2004-01-12,2004-01-15,43,approve,53
2004-01-09,2004-01-11,43,approve,58
2004-01-02,2004-01-05,43,approve,60
2003-12-15,2003-12-16,43,approve,62
2003-12-11,2003-12-14,43,approve,55
2003-11-14,2003-11-16,43,approve,50
2003-11-03,2003-11-05,43,approve,53
2003-10-24,2003-10-27,43,approve,62
2003-10-24,2003-10-26,43,approve,53
2003-10-10,2003-10-12,43,approve,55
2003-10-06,2003-10-08,43,approve,54
2003-09-19,2003-09-21,43,approve,49
2003-09-08,2003-09-10,43,approve,52
2003-08-25,2003-08-26,43,approve,59
2003-08-04,2003-08-06,43,approve,60
2003-07-18,2003-07-20,43,approve,59
2003-07-07,2003-07-09,43,approve,62
